Playlist ID	Tilte	Playlist url	Genre	Likes count	Repost count	Track Count	TrackIDs	Creator ID	Creator name	user url
922985158	I Just Want It All	https://soundcloud.com/kidinkofficial/sets/i-just-want-it-all-745943895	Hip Hop	18	0.0	3	685473079 685446118 685446052 	31924241	Kid Ink	https://soundcloud.com/kidinkofficial
1097554117	auxparty-queue	https://soundcloud.com/flosstradamus/sets/auxparty-queue	auxparty	45	13.0	2	334177885 495102519 	312963	Flosstradamus	https://soundcloud.com/flosstradamus
317296951	Boombox Cartel - Cartel EP	https://soundcloud.com/maddecent/sets/boombox-cartel-cartel-ep	Dance & EDM	1066	333.0	5	318839675 310200681 311745186 318839905 318840159 	14730	Mad Decent	https://soundcloud.com/maddecent
366893827	Jayceeoh & Dijital - Everywhere I Go (ft. J.Lauryn)	https://soundcloud.com/jayceeoh/sets/jayceeoh-dijital-everywhere-i	Dance & EDM	45	16.0	1	350460841 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
530574870	Brand New Musical Freedom	https://soundcloud.com/musical-freedom/sets/brand-new-musical-freedom		102	38.0	4	450297444 448983849 445794567 442642281 	2709976	Musical Freedom	https://soundcloud.com/musical-freedom
5187569	d	https://soundcloud.com/dyante-dowell/sets/d		2	0.0	4	44827194 114115303 35981310 52232853 	31972869	Dbiggz🥵	https://soundcloud.com/dyante-dowell
443974371	Blueprint Remixed	https://soundcloud.com/ferry-corsten/sets/blueprint-remixed	Dance	261	62.0	15	393398421 393357072 385177508 394335645 393398472 393398445 393398424 346713863 393398448 393398493 356616413 393398433 394335669 394335675 393398463 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
181262865	Young Thug - Greatest Hits by Westcoast3.0	https://soundcloud.com/officialdigitalrecords/sets/hiphop-showcase-reposts-nov	Hip Hop	977	152.0	8	231416877 232861067 205050090 226018258 222170503 140399664 211569251 169933068 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
606300063	SoundCloud Weekly 2	https://soundcloud.com/onygiri/sets/soundcloud-weekly-2		0	0.0	28	316923695 266391247 347662182 311569705 338263047 327391855 306178617 402732519 266627610 342864865 358332872 161023529 379234433 466774704 311964484 327583493 365401286 340361848 344520869 372233150 284025967 327341776 287720875 438455946 286686751 308684163 241316483 301117930 	37977273	OnyGiri	https://soundcloud.com/onygiri
972160966	Love Regenerator 1	https://soundcloud.com/calvinharris/sets/love-regenerator-1		1431	210.0	4	747947572 747947593 747947557 747947578 	208934	Calvin Harris	https://soundcloud.com/calvinharris
2674850	PHOX	https://soundcloud.com/extensionmusic-1/sets/phox		17	5.0	0		22459069	extensionmusic	https://soundcloud.com/extensionmusic-1
1042963354	FRESH LAUNDRY	https://soundcloud.com/partyfavor/sets/fresh-laundry-1	Dance & EDM	683	166.0	5	790440724 790440499 773484382 790440625 790440568 	2473151	PARTY FAVOR	https://soundcloud.com/partyfavor
307662682	The Darker Side of Twilight - March 2017	https://soundcloud.com/soavedusk/sets/dusk-march2017	Selected Dusk	35	8.0	18	312017382 311726153 309036459 133044264 306765100 309192734 310457037 307655491 258131331 307093232 119208399 298706528 306891184 308174879 266287579 311020373 296191501 213229650 	75063811	Dusk	https://soundcloud.com/soavedusk
924691027	Dillon Francis - Magic Is Real	https://soundcloud.com/maddecent/sets/dillon-francis-magic-is-real-1		142	33.0	7	693478078 709284280 701817235 678917337 672725480 668119154 678917853 	14730	Mad Decent	https://soundcloud.com/maddecent
732485394	Jayceeoh x Disciple Records	https://soundcloud.com/jayceeoh/sets/jayceeoh-effin-level-up		98	31.0	2	590660142 709902709 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
923330755	Swipe	https://soundcloud.com/showtek/sets/swipe-9	Dance	2	0.0	3	289290233 289289304 502129428 	3221831	Showtek	https://soundcloud.com/showtek
1310046	Tubers - Tubers [Album]	https://soundcloud.com/nettwerkmusicgroup/sets/tubers-tubers-album		1	1.0	11	28277228 28277232 28277233 28277234 28277235 28277236 26846335 28277237 24840305 28277238 28277239 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
9884479	Matthew Koma - The Cherrytree Sessions EP	https://soundcloud.com/interscope/sets/matthew-koma-the-cherrytree	Pop	79	16.0	4	108733033 108733034 108733035 108733036 	1377057	Interscope Records	https://soundcloud.com/interscope
158599569	Chill HipHop	https://soundcloud.com/officialdigitalrecords/sets/chillhiphop	chill	1556	125.0	32	58039000 77912566 80023637 127176437 141525985 107255590 136949481 202719143 166365811 99396323 101341764 95775743 210174258 72751753 204495636 197571464 143782619 216189133 133366333 212043640 211700709 231272664 227370847 209481886 116602736 185913101 169971370 159653316 174066725 124126743 133307311 182621202 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
328024123	Never Say Goodbye	https://soundcloud.com/hardwell/sets/never-say-goodbye-4	Dance	23	3.0	1	302322868 	296190	HARDWELL	https://soundcloud.com/hardwell
968114755	Notorious	https://soundcloud.com/laudiano/sets/notorious-1		365	26.0	8	744776473 744776452 744776419 744776368 744776326 744776251 744776173 744775930 	69578525	Laudiano	https://soundcloud.com/laudiano
737347542	Global Remix Battle I EP	https://soundcloud.com/afrojack/sets/global-remix-battle-i-ep		141	30.0	5	593593551 593561583 593558181 593556534 593554791 	26253177	Afrojack	https://soundcloud.com/afrojack
1035728	Junkie XL - Molly's E (Digital Single)	https://soundcloud.com/nettwerkmusicgroup/sets/junkie-xl-mollys-e-digital	Electronic	1	0.0	4	21397453 21397454 21397456 21397458 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
3219425	Sibot - Magnet Jam EP	https://soundcloud.com/nickraymondg/sets/sibot-magnet-jam-ep	Jungle Bass Music	76	8.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
923107240	Satisfied (Remixes)	https://soundcloud.com/showtek/sets/satisfied-remixes-1	Dance	2	0.0	6	289299767 289302719 289299904 289299621 289299092 289299178 	3221831	Showtek	https://soundcloud.com/showtek
923080270	Swipe (Dropwizz x Savagez Remix)	https://soundcloud.com/showtek/sets/swipe-dropwizz-x-savagez-remix	House	0	0.0	2	502129374 547215072 	3221831	Showtek	https://soundcloud.com/showtek
634877	BT - These Humble Machines	https://soundcloud.com/nettwerkmusicgroup/sets/bt-these-humble-machines	Electronic	40	3.0	12	11730143 11730144 11730145 11730146 11730147 11730148 11730149 11730150 11730151 11730152 11730154 11730155 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
8285433	turn up	https://soundcloud.com/frenchiebabyy/sets/turn-up		10	2.0	66	98301888 88078067 97939459 173868394 156618450 178802852 165819721 191625066 203813022 224612018 202732493 186879407 224072416 213198184 223827939 226636811 177291906 214564459 226564292 229489255 83471582 229770869 208403059 221234557 229131117 173245172 231616428 231616516 231616599 205609609 206709840 75948819 98766006 46743863 173595208 154083812 89984310 161655163 153837511 215354487 216521812 228567706 172216441 192868104 192868116 195129324 173204670 235036051 205130871 216026308 181078340 160147138 213057974 226385321 220248045 144296247 221788265 237541205 206083904 216520919 223102788 178526090 232607600 178525653 239601824 356668922 	52424532	FrenchieBabyy	https://soundcloud.com/frenchiebabyy
1300584982	Out Of This Town	https://soundcloud.com/hardwell/sets/out-of-this-town-3	Dance	3	0.0	2	513418392 1104864016 	296190	HARDWELL	https://soundcloud.com/hardwell
1210242973	Soul On Soul	https://soundcloud.com/ferry-corsten/sets/soul-on-soul-3	Dance	1	0.0	11	893552545 984109657 984110479 984109915 984109567 984109846 984109492 979782550 984109675 984110317 979781896 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1049572810	2020	https://soundcloud.com/avalxn/sets/2020-1		3	0.0	1	814807990 	25433353	AVALON	https://soundcloud.com/avalxn
45798358	new	https://soundcloud.com/atown91/sets/new-1		0	0.0	9	97354659 158136067 129707170 60896641 160744236 90037807 179871401 175852079 110877838 	1846796	Atown91	https://soundcloud.com/atown91
242130703	daily emmmememmmmmmemmmm	https://soundcloud.com/jbba-1/sets/daily-emmmememmmmmmemmmm		9	2.0	7	264871271 153678736 273524834 163010221 156700986 264870005 149111510 	16748541	JBBA	https://soundcloud.com/jbba-1
1228741393	Going Dumb	https://soundcloud.com/alesso/sets/going-dumb	Electronica	250	36.0	2	1009253206 1009261915 	1953860	Alesso	https://soundcloud.com/alesso
315571530	drip-133 - a cautious fucking sound [album]	https://soundcloud.com/drip-133/sets/drip-133-a-cautious-fucking-sound-album		1621	331.0	6	307429383 317724067 317724081 310888922 317724080 303915415 	27218273	drip-133	https://soundcloud.com/drip-133
8932412	Mateo - We've Met Before EP	https://soundcloud.com/interscope/sets/mateo-weve-met-before-ep-1	R&B	136	41.0	5	105176250 105176251 105176252 105176253 105176254 	1377057	Interscope Records	https://soundcloud.com/interscope
2450530	Big Sean - Detroit	https://soundcloud.com/nickraymondg/sets/big-sean-detroit	Hip-Hop	103	66.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
1265267863	Pum Pum (The Remixes)	https://soundcloud.com/showtek/sets/pum-pum-the-remixes	Electronic	5	0.0	5	1043879995 1039025899 1043881330 1043880535 974614336 	3221831	Showtek	https://soundcloud.com/showtek
929665522	EDM Sucks / Island Boy	https://soundcloud.com/showtek/sets/edm-sucks-island-boy-2	Dubstep	16	8.0	3	687083308 693847921 701119042 	3221831	Showtek	https://soundcloud.com/showtek
582703068	Champagne Drip & Jayceeoh - Intergalactic	https://soundcloud.com/jayceeoh/sets/champagne-drip-jayceeoh		80	19.0	1	482857455 	67248	Jayceeoh	https://soundcloud.com/jayceeoh
1079710903	It Don’t Stop EP	https://soundcloud.com/drfresch/sets/it-dont-stop-ep	Electronic	584	143.0	5	767028766 824062735 781977202 844941631 844942768 	13276960	DR. FRESCH	https://soundcloud.com/drfresch
76302248	Snappy Jit - Str8 Snappin	https://soundcloud.com/maddecent/sets/snappy-jit-str8-snappin	dance	1376	420.0	5	188499499 188499519 188499539 188499564 188499577 	14730	Mad Decent	https://soundcloud.com/maddecent
326118230	Valentino Khan - Pump	https://soundcloud.com/maddecent/sets/valentino-khan-pump	Dance & EDM	766	177.0	1	328041403 	14730	Mad Decent	https://soundcloud.com/maddecent
252663506	TEENAGE DEATH	https://soundcloud.com/sk3an/sets/teenage-death		160	30.0	8	279411656 279412140 279412464 279412950 279413496 279413966 279414105 279414688 	121096003	skean	https://soundcloud.com/sk3an
1943145	Paper Diamond - Wavesight EP	https://soundcloud.com/nickraymondg/sets/paper-diamond-wavesight-ep	Electronic 	5	3.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
577400007	album soon	https://soundcloud.com/toouglyboi/sets/album-soon		6	0.0	1	478312680 	114585399	too ugly	https://soundcloud.com/toouglyboi
22336156	William Fitzsimmons - Lions [Full Album]	https://soundcloud.com/nettwerkmusicgroup/sets/william-fitzsimmons-lions	Indie Folk	436	112.0	12	133101767 133101764 133101762 133102360 127764856 133102344 133102333 133102341 133102304 133102617 133102638 133102493 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
130211200	One Last Night On Earth - The Remixes	https://soundcloud.com/dada-life/sets/one-last-night-on-earth-the-remixes	Electro	861	163.0	4	217193224 217193208 217193234 217193217 	17474	Dada Life	https://soundcloud.com/dada-life
100886973	Westcoast Throwback Thursday (The Mixtape)	https://soundcloud.com/officialdigitalrecords/sets/tbtmixtape	Hip-hop & Rap	522	69.0	26	68262049 33664698 136417260 68265591 6355681 118575705 25165971 180320637 1794710 20408057 2309077 463579 39202072 32969130 122674484 85268248 134171081 56582809 35919644 10858552 26648103 46573122 51523911 48254379 56124800 2860523 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
737405484	Big Beat Ignition: Los Angeles	https://soundcloud.com/wearebigbeat/sets/ignition-la	Bass	615	154.0	15	595586652 595586640 595586634 595586628 595586625 595586619 595586607 595586601 595586589 595586583 595586574 595586568 595586556 595586544 595586538 	2638734	Big Beat Records	https://soundcloud.com/wearebigbeat
477683052	PREMIERE CLASSE RECORDS	https://soundcloud.com/djsnake/sets/premiere-classe		1309	214.0	8	417028407 445821741 483651891 499781358 503027871 516757404 537686265 621974610 	670089	DJ SNAKE	https://soundcloud.com/djsnake
1140380791	Right Of Way	https://soundcloud.com/ferry-corsten/sets/right-of-way-2	Dance	0	0.0	3	905070301 905069470 905069608 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1170027982	Home Alone (On The Night Before Christmas)	https://soundcloud.com/smashthehouse/sets/home-alone-on-the-night-before		453	66.0	17	937061896 937059901 937058005 937054918 937053127 937051714 937046152 937038232 937036864 937034998 937033660 937031371 937028896 937025533 937024201 937022032 937017691 	7551714	Smash The House	https://soundcloud.com/smashthehouse
15804452	Free Downloads!!! (Hiphop & EDM)	https://soundcloud.com/officialdigitalrecords/sets/free-downloads-hiphop-edm	freedownloads	13	2.0	75	49410589 32828282 70833591 113381248 112645439 119840774 78932316 13664215 63222498 88414616 12235844 53859224 24340638 88294227 11918831 3119783 31249140 51235647 7862859 48026865 30081783 46021371 50525231 97241180 42371731 64415261 20960273 78290917 78188511 111788115 75894734 38485211 90767385 123046472 117545152 124660211 57196046 51781894 108273282 78914397 83395820 6971117 135037076 137214598 135427377 34674662 97939459 90229744 53054614 122901191 78945660 144742175 106257272 119790784 119180276 88570178 137938051 76235686 92312061 100553360 63256906 119515051 126460797 112401927 150841339 112104300 138111002 136505427 73592802 90473982 81083981 82826871 109180145 107301877 103019018 	31226676	Digital Records	https://soundcloud.com/officialdigitalrecords
438772581	MHD - Afro Trap (Mad Decent Remixes)	https://soundcloud.com/maddecent/sets/mhd-afro-trap-mad-decent-1		102	14.0	4	381445769 390876705 390876687 390876684 	14730	Mad Decent	https://soundcloud.com/maddecent
1276273468	Antibodies	https://soundcloud.com/tensnake/sets/antibodies-3	Dance	31	5.0	4	1073553343 1073552764 1073553313 897708877 	8436	TENSNAKE	https://soundcloud.com/tensnake
1175785702	Resonation Radio	https://soundcloud.com/ferry-corsten/sets/resonation-radio		203	27.0	13	998014909 997735471 987616327 986026771 986025481 973971091 969440359 964998595 961721200 948980677 944202700 939912205 1004315464 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
1603078	Joelito - Sickhead (JEFF008)	https://soundcloud.com/maddecent/sets/joelito-sickhead-jeff008	3ball	20	1.0	4	36042619 36042620 36042621 36042623 	14730	Mad Decent	https://soundcloud.com/maddecent
746541741	Teen Spirit Soundtrack	https://soundcloud.com/interscope/sets/teen-spirit-soundtrack		29	6.0	0		1377057	Interscope Records	https://soundcloud.com/interscope
249656364	Ocean Drive (Remixes)	https://soundcloud.com/dukedumont/sets/ocean-drive-7	Electronic	199	22.0	7	271217726 226296405 256186678 256186667 256186698 228642984 228642977 	692623	Duke Dumont	https://soundcloud.com/dukedumont
1019190274	Big Beat Ignition: Space	https://soundcloud.com/wearebigbeat/sets/big-beat-ignition-space-out-4	SPACE	119	19.0	10	770747635 775640683 778157242 771333025 770747722 770747689 770747713 775436485 771396211 771400849 	2638734	Big Beat Records	https://soundcloud.com/wearebigbeat
1962749	Michal Menert - Even If It Isn't Right (Album)	https://soundcloud.com/nickraymondg/sets/michal-menert-even-if-it-isnt	Electronic	26	7.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
308237366	Zeds Dead X NGHTMRE - Frontlines (Remix)	https://soundcloud.com/nghtmre/sets/zeds-dead-x-nghtmre-frontlines		669	204.0	10	312884880 312949173 312862833 312958152 312635338 312968692 312967268 312826780 312978147 312991438 	69257219	NGHTMRE	https://soundcloud.com/nghtmre
1019802052	Bingo Players & Oomloud - Get Together	https://soundcloud.com/bingoplayers/sets/bingo-players-oomloud-get	Electro House	40	12.0	1	784262287 	1716289	Bingo Players	https://soundcloud.com/bingoplayers
938557900	Sugar Free EP	https://soundcloud.com/eerie_jane/sets/sugar-free-ep		40	10.0	6	723019387 723019924 723019882 723019816 723019759 723019675 	249092216	EERIE JANE	https://soundcloud.com/eerie_jane
1319903014	Hecho En Mexico - Immasoul	https://soundcloud.com/empire/sets/hecho-en-mexico	Latin	11	3.0	13	1020629935 1075228627 1113671077 1112549194 1070730736 993007063 1094450095 918168044 385664159 1082805634 1021220731 704283460 988492690 	4371329	EMPIRE	https://soundcloud.com/empire
2750568	Michal Menert & Break Science - Twilight Frequency	https://soundcloud.com/nickraymondg/sets/michal-menert-break-science	Electro-Soul	86	18.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
1021252444	Livestreams during quarantine	https://soundcloud.com/sandervandoorn/sets/livestreams-during-quarantine		118	25.0	5	786009751 786710938 798221887 817580005 829770133 	144968	Sander van Doorn	https://soundcloud.com/sandervandoorn
1300581163	We Are One	https://soundcloud.com/hardwell/sets/we-are-one-581023924	Dance	4	0.0	2	1104880423 334647686 	296190	HARDWELL	https://soundcloud.com/hardwell
100486009	Trending on Thissongissick	https://soundcloud.com/nickraymondg/sets/trending-on-thissongissick	Electronic	3766	772.0	23	203323883 200094388 201757090 183650350 202059265 202845370 195585151 199749325 176568862 176773552 191624377 145505652 189334991 191308749 188366853 187002433 184812872 184766288 181988206 180943594 179088768 178505660 201163080 	445063	Thissongissick.com	https://soundcloud.com/nickraymondg
8761938	Faustix & Imanos - Echoes EP (JEFF058)	https://soundcloud.com/maddecent/sets/faustix-imanos-echoes-ep		721	233.0	3	104578062 104578064 104578070 	14730	Mad Decent	https://soundcloud.com/maddecent
1048514	Curren$y - Verde Terrace	https://soundcloud.com/nickraymondg/sets/curren-y-verde-terrace	Hip Hop	257	150.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
344564885	Calypso Rose - Leave Me Alone (feat. Manu Chao) [Remixes] EP	https://soundcloud.com/maddecent/sets/calypso-rose-leave-me-alone	World	146	28.0	4	287443097 291322545 291322556 291322551 	14730	Mad Decent	https://soundcloud.com/maddecent
2945321	Hey Ocean! - IS	https://soundcloud.com/nettwerkmusicgroup/sets/hey-ocean-is		88	16.0	17	70867735 70867736 70866115 70867737 70867738 70867739 70867740 70867741 70867742 70867744 70867745 70867748 70867749 70867750 70867751 70867752 70867753 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
1379639	Diplo - Horsey Remixes EP	https://soundcloud.com/maddecent/sets/diplo-horsey-remixes-ep	Electronic	39	5.0	5	30096365 30096366 30096368 30096369 30096370 	14730	Mad Decent	https://soundcloud.com/maddecent
836114372	Revealed Recordings presents The Best of Big Room Vol. 1	https://soundcloud.com/hardwell/sets/revealed-recordings-presents-4	Dance	168	17.0	15	472868154 604677819 597605565 568211823 486575463 658147115 564172236 646589361 747655714 509723142 442343526 614810919 600898542 559657209 593843718 	296190	HARDWELL	https://soundcloud.com/hardwell
41103652	Begin Again: Music From and Inspired by the Original Motion Picture	https://soundcloud.com/interscope/sets/begin-again-music-from-and-inspired-by-the-original-motion-picture	Soundtrack	4893	1259.0	16	158742600 155721790 158742601 158742602 155721802 158742603 155721794 158742604 158742605 158742606 158742607 158742608 158742609 158742611 158742612 158742613 	1377057	Interscope Records	https://soundcloud.com/interscope
923150614	ALL SONGS ON SPOTIFY SLEEEPY LINK IN DESCRIPTION!!!!	https://soundcloud.com/tirednexpired/sets/all-songs-on-spotify-sleeepy		1	1.0	4	348153369 510054390 613549413 670234400 	85557378	Tirednexpired	https://soundcloud.com/tirednexpired
2585254	Ellie Goulding - Halcyon (Deluxe)	https://soundcloud.com/interscope/sets/ellie-goulding-halcyon	Electronic Pop	438	124.0	15	62679113 62679114 57080386 62679116 62679117 62679118 62679119 62679120 62679121 62679123 62679124 62679125 62679126 62679127 62679128 	1377057	Interscope Records	https://soundcloud.com/interscope
253704012	Showtek - Swipe [OUT NOW]	https://soundcloud.com/showtek/sets/showtek-swipe-out-now	Dance & EDM	1637	490.0	1	279358491 	3221831	Showtek	https://soundcloud.com/showtek
1284510124	Mad Decent Selects	https://soundcloud.com/maddecent/sets/mad-decent-selects		332	32.0	32	1052224135 1065854875 1056671071 910060216 1033600633 1018347442 895174171 983148655 1056063181 961162444 463877442 1018851841 719832607 961157098 916100843 962030344 1039514290 893784466 944015203 1028950480 919918819 927793822 919964296 810789175 849781678 882455740 928018930 705480412 828861283 834963874 813065872 838291483 	14730	Mad Decent	https://soundcloud.com/maddecent
923242711	Rather Be Alone	https://soundcloud.com/robin-schulz/sets/rather-be-alone-1	Dance	79	5.0	3	669571322 613519578 529409739 	7293319	Robin Schulz	https://soundcloud.com/robin-schulz
159433115	Apashe - Tank Girls EP	https://soundcloud.com/apashe/sets/apashe-tank-girls-ep	apashe	1480	394.0	2	230321077 230184701 	765484	𝖆 𝖕 𝖆 𝖘 𝖍 𝖊	https://soundcloud.com/apashe
44615659	surrenderdorothy - nobodywantsme	https://soundcloud.com/surrenderdorothymusic/sets/surrenderdorothy-nobodywantsme	surrenderdorothy	7071	1296.0	6	160180520 160180518 160045477 160180516 160180576 160180514 	90216387	surrenderdorothy	https://soundcloud.com/surrenderdorothymusic
1055817055	Triple J Live at the Wireless - Big Day out 2011	https://soundcloud.com/siamusic/sets/triple-j-live-at-the-8	Rock	10	2.0	3	825573994 825575881 825573184 	3789802	Sia	https://soundcloud.com/siamusic
12469022	LBL Collabs	https://soundcloud.com/laidbackluke/sets/lbl-collabs		898	291.0	1	103430715 	236295	LaidbackLuke	https://soundcloud.com/laidbackluke
261401760	Rawtek - Killa Sound	https://soundcloud.com/maddecent/sets/rawtek-killa-sound	Dance & EDM	312	67.0	1	284142873 	14730	Mad Decent	https://soundcloud.com/maddecent
1006201960	DJ Kay Slay - Living Legend	https://soundcloud.com/empire/sets/dj-kay-slay-living-legend	Hip-hop & Rap	99	25.0	8	771467833 771467815 771467800 771467779 767606503 771467767 771467755 771467734 	4371329	EMPIRE	https://soundcloud.com/empire
628251027	Stay A While (REMIXES)	https://soundcloud.com/dimitrivegasandlikemike/sets/stay-a-while-remixes-2	Electronique : Dance	15	1.0	6	302485091 302485082 302485083 302485076 302485078 302485090 	274197	dimitrivegasandlikemike	https://soundcloud.com/dimitrivegasandlikemike
1251598783	Jon Bryant - Back to Love [EP]	https://soundcloud.com/nettwerkmusicgroup/sets/jon-bryant-back-to-love-ep	Alternative	5	2.0	6	1041766501 1041766471 814729543 897550921 1019818045 833985439 	250668	Nettwerk Music Group	https://soundcloud.com/nettwerkmusicgroup
831861056	Geekin (Remixes)	https://soundcloud.com/itsbrillz/sets/geekin-remixes	Dance	11	0.0	4	655202843 655207919 655208723 655212728 	16140015	ItsBrillz	https://soundcloud.com/itsbrillz
831136622	Slayyyer - Mine (The Remixes)	https://soundcloud.com/wearebigbeat/sets/slayyyer-mine-remixes		14	0.0	4	654773381 649746395 652565543 655290266 	2638734	Big Beat Records	https://soundcloud.com/wearebigbeat
1006208	J. Cole - Any Given Sunday Vol. 2	https://soundcloud.com/nickraymondg/sets/j-cole-any-given-sunday-vol-2	Hip hop	46	28.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
6285794	Ryan Hemsworth - Still Awake EP	https://soundcloud.com/nickraymondg/sets/ryan-hemsworth-still-awake-ep	Chill Out / Indie / Electronic	245	67.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
991469296	demon / boy	https://soundcloud.com/bedhead2001/sets/demon-boy	emo pop	53	15.0	7	744834769 739918843 745755337 727684474 744890665 734774512 747855691 	363279257	bedhead	https://soundcloud.com/bedhead2001
3707613	Jamie N Commons - Rumble And Sway EP	https://soundcloud.com/interscope/sets/jamie-n-commons-rumble-and	Rock	89	16.0	6	79140883 79140884 79995580 79140886 79995581 79995583 	1377057	Interscope Records	https://soundcloud.com/interscope
1084716907	The Weekend (Mousse T. Disco Shizzle Mix)	https://soundcloud.com/michael-gray/sets/the-weekend-mousse-t-disco	Dance	9	1.0	2	841734856 841735039 	5231699	Michael Gray	https://soundcloud.com/michael-gray
298755323	Herobust - Vertebreaker EP	https://soundcloud.com/maddecent/sets/herobust-vertebreaker-ep	Dance & EDM	463	106.0	6	300904585 304475046 307059768 307060107 307060617 307061215 	14730	Mad Decent	https://soundcloud.com/maddecent
1265289310	ENERGY (Special Edition)	https://soundcloud.com/disclosuremusic/sets/energy-special-edition	Electronic	4	0.0	37	883067923 883065679 770204674 883060543 863173300 879400423 883065727 820433773 879400717 879132496 883060276 761871862 763859524 763434529 763857883 764096461 752927923 570026712 879154885 879401383 885607666 889255447 895222528 903193702 913161202 920126872 924518029 928376899 937005610 937006642 945367381 945370351 945369106 945369091 770206162 863203591 820432195 	494163	Disclosure	https://soundcloud.com/disclosuremusic
328991637	Hold Me Close	https://soundcloud.com/nghtmre/sets/hold-me-close-4	Electronic	29	1.0	1	249687557 	69257219	NGHTMRE	https://soundcloud.com/nghtmre
626093526	The Greatest Showman (Original Motion Picture Soundtrack) [Sing-A-Long Edition]	https://soundcloud.com/atlanticrecords/sets/the-greatest-showman	Soundtrack	3112	198.0	22	516543156 516543189 516543216 516543246 516543267 516543318 516543354 516543381 516543426 516543447 516543474 516553929 516553941 516553947 516553959 516553977 516553989 516554004 516554013 516554022 516554031 516554049 	546206	Atlantic Records	https://soundcloud.com/atlanticrecords
340059513	Weekly Chill Playlist Vol. 22	https://soundcloud.com/nickraymondg/sets/weekly-chill-playlist-vol-22		668	113.0	21	332111045 333232356 332548821 332851833 333885297 333232722 334043659 334062624 333881960 334082477 333776837 333884136 333620586 332890874 333742335 318667170 333855686 333912998 333103803 333745010 334203384 	445063	Thissongissick.com	https://soundcloud.com/nickraymondg
231472913	Dimension - Automatik / Hydraulic	https://soundcloud.com/mtarecords/sets/dimension-automatik-hydraulic	Drum & Bass	122	26.0	3	267637187 274991153 278654750 	260041	MTA Records	https://soundcloud.com/mtarecords
1160322094	Safe With Me	https://soundcloud.com/ferry-corsten/sets/safe-with-me-2	Dance	0	0.0	2	438920706 926788732 	3787492	ferry-corsten	https://soundcloud.com/ferry-corsten
593559819	Press Play EP	https://soundcloud.com/afrojack/sets/press-play-ep		1132	294.0	13	491220633 493233192 483710181 493233201 493233222 493233204 493233249 493233264 486808938 493233279 493233288 493233312 493233318 	26253177	Afrojack	https://soundcloud.com/afrojack
931308	Global Dance Festival	https://soundcloud.com/nickraymondg/sets/global-dance-festival		193	44.0	0		445063	Thissongissick.com	https://soundcloud.com/nickraymondg
996415513	Dillon Francis - DFR (Remixes)	https://soundcloud.com/maddecent/sets/dillon-francis-dfr-remixes		12	4.0	4	755660380 755658193 755659000 693478078 	14730	Mad Decent	https://soundcloud.com/maddecent
1126667584	Calmani & Grey - To The Moon And Back (feat. Chad Clemens)(Remix Contest Winners)	https://soundcloud.com/weplaymusiccgn/sets/calmani-grey-to-the-moon-and-back-feat-chad-clemensremix-contest-winners		5	1.0	4	891434542 891434524 891434518 891434506 	4127855	WEPLAY Music	https://soundcloud.com/weplaymusiccgn
330136210	Higher Place - NEW REMIXES	https://soundcloud.com/dimitrivegasandlikemike/sets/higher-place-new-remixes	Electronique : Dance	26	1.0	7	289299436 289299619 289299320 255880937 255880960 289299434 289301381 	274197	dimitrivegasandlikemike	https://soundcloud.com/dimitrivegasandlikemike
923200807	Way We Used 2 (The Remixes)	https://soundcloud.com/showtek/sets/way-we-used-2-the-remixes-1	Dance	0	0.0	4	673235276 673234652 673235351 673234895 	3221831	Showtek	https://soundcloud.com/showtek
923287453	Mellow	https://soundcloud.com/showtek/sets/mellow-268918461	Dance	5	0.0	2	294711119 294711064 	3221831	Showtek	https://soundcloud.com/showtek
5663723	Marianas Trench - Face The Music EP	https://soundcloud.com/interscope/sets/marianas-trench-face-the-music	Pop Rock	281	65.0	4	92088335 92088336 92088337 92088338 	1377057	Interscope Records	https://soundcloud.com/interscope
