UserID	username	permalink_url	followers_count	Playlist count	track count
58940383	høpeforsøul	https://soundcloud.com/hopeforsoul	706	0	30
847706218	rouri404	https://soundcloud.com/rouri404	2424	4	31
191349057	Newbieッ	https://soundcloud.com/sub-zero-599206040	22	5	19
69088329	Hollow	https://soundcloud.com/hollownotempty	1071	7	11
173577144	Noi	https://soundcloud.com/noirosis	208	9	38
301172531	7evin7ins	https://soundcloud.com/7evin7ins	20359	1	20
42754508	Fergus James	https://soundcloud.com/fergusjamesmusic	280	2	11
990988822	Кросовки на липучках	https://soundcloud.com/punk-princess-581776428	5	0	10
374570270	micra	https://soundcloud.com/micra-music	154	2	17
126524379	ᴇᴅᴀᴄɪᴛʏ	https://soundcloud.com/edacityy	815	3	21
98588738	Lost Ghosts	https://soundcloud.com/lostghostsca	398	0	5
78709437	something quiet	https://soundcloud.com/somethingquiet	870	0	19
400162419	kian	https://soundcloud.com/kian712	657	6	52
206749533	oni boy.	https://soundcloud.com/oni_boy	369	7	49
170155667	vaeo	https://soundcloud.com/vaeo-music	1232	1	16
168382038	Graffiti Black	https://soundcloud.com/graffitiblack	25	3	11
67596595	Fells	https://soundcloud.com/fellsofficial	2148	1	22
16069159	NCS	https://soundcloud.com/nocopyrightsounds	1411556	15	975
965921269	Ru_nii	https://soundcloud.com/user-322422566-699805248	46	0	9
3356621	maxpalmgren	https://soundcloud.com/maxpalmgren	24	0	31
510022	Couch King Presents	https://soundcloud.com/couch-king-presents	8036	39	62
372435107	I'm Geist	https://soundcloud.com/imgeist	3157	2	34
570958080	senses.	https://soundcloud.com/7senss	6291	3	71
62220814	Puppet	https://soundcloud.com/puppet	26474	10	33
406033752	Anthony Sidoti	https://soundcloud.com/anthonysidoti	642	3	24
585098766	maple.mp3	https://soundcloud.com/maplemp3	12	0	9
1010404078	Music Is Life💎	https://soundcloud.com/alexmussic	3693	2	861
751904263	Kienkang.	https://soundcloud.com/kienkangg	89	1	6
1007639839	DJ Thúy Kiều	https://soundcloud.com/djthuykieu	52	0	11
662119035	DuckDaz.	https://soundcloud.com/con-c-a-ng	5	0	7
12423805	Dj ElsoQ	https://soundcloud.com/quan-le	24958	0	27
1604079	Liondub International	https://soundcloud.com/liondubinternational	22543	185	967
1019783293	LAB SYMPHONIES	https://soundcloud.com/labsymphonies	86	2	7
1032231109	RiotVirtual	https://soundcloud.com/riotvirtual	2371	0	55
1047148807	gusher	https://soundcloud.com/user-40772744	2	0	1
227885089	Low:r	https://soundcloud.com/lowrmusic	2108	36	73
306937510	The Fryks	https://soundcloud.com/thefryks	1082	3	15
175196590	VALE	https://soundcloud.com/v_a_l_e	10518	38	193
415653	UKF	https://soundcloud.com/ukf	264726	34	363
835340671	Riot Dubs	https://soundcloud.com/riotdubsrecs	2765	1	17
88163	Abstract Drumz	https://soundcloud.com/djabstractuk	1280	3	24
218862096	K9999	https://soundcloud.com/kfour9	3535	2	52
244643246	Project Nirvana	https://soundcloud.com/ceszzw1iks47	135	2	14
286860	Hospital Records	https://soundcloud.com/hospitalrecords	127827	138	902
4058611	nicky	https://soundcloud.com/nickbrady32	35	1	2
3368315	Free BPM Organization	https://soundcloud.com/freebpmorg	3854	31	229
587009	Aidar	https://soundcloud.com/cosmicpicnic	1495	10	137
16271464	Yume	https://soundcloud.com/yume-network	14816	33	1484
46103071	SE−TA	https://soundcloud.com/djse_ta	628	0	12
5496663	BULLY 🐮	https://soundcloud.com/bully_dnb	11768	7	49
1173592	Rameses B	https://soundcloud.com/ramesesb	126763	29	274
7098059	Epikuro	https://soundcloud.com/epikuro	705	5	34
832731766	Lasting Moments	https://soundcloud.com/lasting-moments	62	0	6
440871	Shogun Audio	https://soundcloud.com/shogunaudio	88607	98	688
33889410	Yumi Recordings	https://soundcloud.com/yumirecordings	423	23	43
137875	InnergroundMusic	https://soundcloud.com/innergroundmusic	12895	97	325
224836809	Gestalt	https://soundcloud.com/gestalt_audio	93	0	1
936147610	El Ultimo	https://soundcloud.com/jvblr	43	0	6
512160573	Overview Music	https://soundcloud.com/overviewuk	18770	60	228
359806595	KIRIKAJI	https://soundcloud.com/kirikaji	4	0	7
374400	Limit\Asymmetric\3rd form	https://soundcloud.com/limit-asymmetric	1844	26	370
387653915	DNBB Records	https://soundcloud.com/dnbbrecords	2148	136	651
4521252	EATBRAIN	https://soundcloud.com/eatbrain	68059	145	789
261798	Mandidextrous	https://soundcloud.com/mandidextroustnt	32597	23	269
26501502	Tyrrer	https://soundcloud.com/tyrrer	2476	3	50
1509893	D:RC	https://soundcloud.com/d-rc	1537	3	55
735785605	Kingpin Production	https://soundcloud.com/kingpinproduction	16321	34	101
378199733	Scryer	https://soundcloud.com/scryer-sound	187	1	5
9182190	Drum&BassArena	https://soundcloud.com/drumandbassarena	90259	19	1793
377467136	ENIMATIX	https://soundcloud.com/enimatix-dnb	1247	1	35
610746	Liquicity Records	https://soundcloud.com/liquicityrecords	79043	98	559
123753880	Olivier Calvet	https://soundcloud.com/olivier_calvet	46	7	41
7691353	sriramr	https://soundcloud.com/sriramr	15	1	2
4497460	Cyrille Aimee	https://soundcloud.com/cyrilleaimee	4315	0	8
27652068	Beata Przybytek	https://soundcloud.com/beata-przybytek	409	5	28
952011	iamaml	https://soundcloud.com/iamaml	43	0	10
136456561	BURTON AVENUE MUSIC	https://soundcloud.com/burtonavenuemusic	99	83	1314
40710966	Regina Poetiray	https://soundcloud.com/reginapoetiray	314	0	6
65309999	Joanna Gardner	https://soundcloud.com/joanna-sansone	14	3	10
113143687	Lisa Wahlandt - Music	https://soundcloud.com/lisa-wahlandt-music	38	2	12
120118833	user397531815	https://soundcloud.com/user397531815	5	1	8
52842464	Leo Piano	https://soundcloud.com/leonardojazzpiano	325	2	31
13785076	Mikael Levan	https://soundcloud.com/mikael-levan	31	1	23
24091347	The Sarah Vaughan Project	https://soundcloud.com/sarah-vaughan-project	275	0	5
34306707	Laura Vanessa Mann	https://soundcloud.com/lustige-lorelie	88	0	19
9214864	tksound	https://soundcloud.com/txksound	58	3	12
7973060	Jazz + Bossa	https://soundcloud.com/jazz-bossa	383	3	7
9193131	Nazneen Rahman	https://soundcloud.com/nazneen-1	1871	5	45
207050697	Chet Baker	https://soundcloud.com/chet-baker-official	13062	365	4454
66391096	Marine Allain	https://soundcloud.com/marineallain49	12	0	2
150905867	radioestiloleblon	https://soundcloud.com/radioestiloleblon	31	1	1
11821353	yael wolfenson	https://soundcloud.com/yael-wolfenson	883	2	1
122637617	More Than Records	https://soundcloud.com/morethanrecs	84341	0	56
439681443	Rabbit Network	https://soundcloud.com/user-177270319	1794	0	693
69257219	NGHTMRE	https://soundcloud.com/nghtmre	431619	30	89
100218021	Tribal Trap	https://soundcloud.com/tribaltrapmusic	155404	51	1323
956458	DJ Carnage	https://soundcloud.com/djcarnageofficial	608939	10	118
138116253	PatrickReza Remix	https://soundcloud.com/patrickrezavip	8303	0	1
3514469	RL Grime	https://soundcloud.com/rlgrime	728026	13	120
1143882	HU₵₵I	https://soundcloud.com/hucci	342296	1	69
3392465	AERO CHORD	https://soundcloud.com/aerochordmusic	194455	14	76
20340748	NONSENS	https://soundcloud.com/wearenonsens	26531	12	68
156585108	The Tech Thieves	https://soundcloud.com/thetechthievesmusic	18753	3	56
247021914	Lowly.	https://soundcloud.com/lowlypalace	157179	29	620
193626903	T-Mass Dangerous Remixes	https://soundcloud.com/t-mass-dangerous-remixes	3811	0	2
128333759	StrainEDM	https://soundcloud.com/strainedm	1315	0	4
7160025	Onderkoffer	https://soundcloud.com/onderkoffer	140013	3	67
201030024	afieqzz	https://soundcloud.com/afieqzz	372	0	13
193762197	Trap Network	https://soundcloud.com/itstrapnetwork	57294	10	39
22859598	Tim Gunter	https://soundcloud.com/timgunter	51772	6	27
445063	Thissongissick.com	https://soundcloud.com/nickraymondg	774478	271	522
155482777	Arman Cekin Remixes	https://soundcloud.com/arman-cekin-remix	13556	0	2
109314	JiKay	https://soundcloud.com/jikay	30539	5	22
53780032	REVOKE	https://soundcloud.com/revokesounds	16223	1	13
392146929	Luffys Revenge	https://soundcloud.com/luis-angeles-56777957	21	0	2
2606942	Shawn Wasabi	https://soundcloud.com/sssshawnnnn	130388	2	33
103722868	Lucian	https://soundcloud.com/lucianofficial	122887	0	63
8201076	DISTO	https://soundcloud.com/distomusic	52580	13	25
134243540	onderkofferremix	https://soundcloud.com/onderkofferremix	80117	1	35
249542513	NOAX 2	https://soundcloud.com/beatsbynoax	4492	4	19
27637376	TrapMusicHDTV	https://soundcloud.com/trapmusichd	196950	0	57
220547625	Mia Vaile	https://soundcloud.com/miavaile	4819	2	22
42677837	WHALES	https://soundcloud.com/whalesfm	85916	17	130
16069159	NCS	https://soundcloud.com/nocopyrightsounds	1411555	15	975
128116998	OSIAS (@osiasmusic)	https://soundcloud.com/osiasmusic	19704	6	71
121027343	Futago	https://soundcloud.com/futagoofficial	11833	3	20
247370320	Lacuna	https://soundcloud.com/lacuna	23976	13	150
67382082	KXA	https://soundcloud.com/kxa-1	32520	0	5
27580353	Trap Nation	https://soundcloud.com/alltrapnation	1169715	22	215
77449247	BakadiMusic	https://soundcloud.com/bakadimusic	638	0	44
51276113	Crankdat	https://soundcloud.com/crankdatmusic	158332	16	48
14730	Mad Decent	https://soundcloud.com/maddecent	6014918	298	853
189456150	Trap Music	https://soundcloud.com/trapmusicth	11461	0	44
1807773	ariose	https://soundcloud.com/ariosemusic	3116	4	94
2181409	tom holmes	https://soundcloud.com/tom-holmes-1	2236	1	102
292191	ℳoO	https://soundcloud.com/moosic1	396	0	40
6973310	side B	https://soundcloud.com/side_b	8382	0	33
493378578	autvmn	https://soundcloud.com/autvmn105	251	0	6
129706857	DUSTERA	https://soundcloud.com/dustera	10676	10	149
81199679	Saptune	https://soundcloud.com/saptune	4498	1	23
3010494	Afonte La	https://soundcloud.com/afonte_dif	517	11	30
201217235	KailoBeats	https://soundcloud.com/kyle-rist-614772002	58	2	42
79150631	Kendall Miles	https://soundcloud.com/kendallmilesmusic	15244	0	22
65936800	kanopy	https://soundcloud.com/kanopybeats	2509	1	33
58407903	Kim Tran	https://soundcloud.com/kimxxtran	289	0	2
49819791	CRAETION	https://soundcloud.com/craetion	6014	5	44
829102777	Acoustic Circuitry	https://soundcloud.com/realmoviemusic	543	26	30
17171450	danhernan	https://soundcloud.com/daniel-hernandez-67	331	2	31
22737191	LLusion	https://soundcloud.com/llusionmusic	127573	0	143
4838198	tkdwn.	https://soundcloud.com/tkdwn	8788	8	150
434299	Rythmatical	https://soundcloud.com/xt3chniqs	5032	1	58
5308091	Vibez.	https://soundcloud.com/gvibez	1990	3	24
218050101	Jude Moore	https://soundcloud.com/judemoore	1401	0	8
50894740	jinsang	https://soundcloud.com/jinsangbeats	125889	2	59
154911515	Sir Crash	https://soundcloud.com/sir-crash-1	60	1	23
831952288	insöne. music	https://soundcloud.com/insonemusic	275	4	14
2400687	Sergeant Jay	https://soundcloud.com/jotade	1993	10	95
88319384	.oschea	https://soundcloud.com/oschea	2966	7	58
157609084	SMR_	https://soundcloud.com/smrmusicc	1854	2	53
84406429	ward wills	https://soundcloud.com/wardwills	5552	9	25
27763690	POUND$	https://soundcloud.com/ezrapounds	2031	1	30
53707814	Mukashi	https://soundcloud.com/anthonygent	2171	5	25
3201385	Stephen Onprachanh	https://soundcloud.com/stephenonprachanh	2580	1	58
1913517	The Temper Trap	https://soundcloud.com/the-temper-trap	84958	50	134
16730	Diplo	https://soundcloud.com/diplo	7102870	88	524
1303717	Da_Hool	https://soundcloud.com/da_hool	751	1	23
753091	martinsolveig	https://soundcloud.com/martinsolveig	1077270	71	301
5614319	Azureon: Surge	https://soundcloud.com/housemusic	520444	34	473
141707	Tiësto	https://soundcloud.com/tiesto	1926640	119	837
13909117	Protocol Recordings	https://soundcloud.com/protocolrecordings	168663	280	749
6046883	Fatboy Slim	https://soundcloud.com/fatboyslim	297358	139	557
1377057	Interscope Records	https://soundcloud.com/interscope	825983	280	2538
440542	Tommy Trash	https://soundcloud.com/tommytrash	293488	40	251
4904351	David Guetta	https://soundcloud.com/davidguetta	2396300	151	653
118312	steveangello	https://soundcloud.com/steveangello	3398428	27	166
296190	HARDWELL	https://soundcloud.com/hardwell	1924062	135	580
3787492	ferry-corsten	https://soundcloud.com/ferry-corsten	163048	215	1961
302173	DANNIC	https://soundcloud.com/dannic	198824	58	273
1861068	AviciiOfficial	https://soundcloud.com/aviciiofficial	1920784	91	287
1402458	garethemery	https://soundcloud.com/garethemery	169485	78	549
144968	Sander van Doorn	https://soundcloud.com/sandervandoorn	269885	72	521
83370688	Stromae	https://soundcloud.com/stromae	78849	12	63
4044251	Deadmau5isawesome	https://soundcloud.com/deadmau5isawesome	1029	0	2
1668007	Dragonette	https://soundcloud.com/dragonette	15953	35	194
462658	Zedd	https://soundcloud.com/zedd	4265147	25	160
146393	DILLONFRANCIS	https://soundcloud.com/dillonfrancis	6137298	43	274
31226676	Digital Records	https://soundcloud.com/officialdigitalrecords	19438	90	24
208934	Calvin Harris	https://soundcloud.com/calvinharris	7167378	70	328
1716289	Bingo Players	https://soundcloud.com/bingoplayers	328236	50	433
241874994	BLENDER	https://soundcloud.com/blendermsc	8550	1	19
2158218	Little Dragon	https://soundcloud.com/littledragon	383959	29	132
2680724	whoismgmt	https://soundcloud.com/whoismgmt	4857587	21	102
351064	R3HAB	https://soundcloud.com/r3hab	3902370	57	594
4360546	Kygo	https://soundcloud.com/kygo	1497548	13	123
483294	Madeon	https://soundcloud.com/madeon	1434674	8	70
273455	JOSH V	https://soundcloud.com/joshv	622	0	6
217770491	Nitti Gritti	https://soundcloud.com/nittigritti	70148	28	100
25488031	Deepink	https://soundcloud.com/deepinkmusic	114082	88	95
10081570	Omar SHERIF	https://soundcloud.com/cleont	348	0	22
199197	Steve Aoki	https://soundcloud.com/steveaoki	4149210	159	1317
17746794	Ellie Goulding	https://soundcloud.com/elliegoulding	6736300	65	235
33890021	Republic Records Staff	https://soundcloud.com/republicrecordsstaff	34987	4	67
1271874	Kaskade	https://soundcloud.com/kaskade	1480580	81	590
1250904	Porter Robinson	https://soundcloud.com/porter-robinson	4207744	15	85
118319	Chris Lake	https://soundcloud.com/chrislake	271003	24	155
206908841	Florence + The Machine	https://soundcloud.com/florence-the-machine	22734	39	173
3872321	Kie	https://soundcloud.com/kiwi-10	213	1	6
9756859	Will Holshouser	https://soundcloud.com/juniorhols	67	4	13
30833424	Nesma Awny	https://soundcloud.com/nesma-awny	1489	6	28
1725395	Mostly Vocals	https://soundcloud.com/mostly-vocals	99	1	15
14861633	BBRS Samples Edition	https://soundcloud.com/bbrs-samples-edition	34	0	3
3419582	Nanik	https://soundcloud.com/mboooma	22	0	4
16346257	dooguu	https://soundcloud.com/umutdogukankanac	754	3	19
9526456	Ana Luísa Ramos	https://soundcloud.com/analuisaramos	213	3	22
51777571	Eric.Stone	https://soundcloud.com/ericstone-2	51	0	41
136704816	Ali Bahnas	https://soundcloud.com/ali-bahnas-1	66	0	26
123549377	ahmed rasheed	https://soundcloud.com/ahmed-rasheed-51	151	20	13
11086375	cibakos	https://soundcloud.com/cibakos	198	41	27
4026739	long-hoangkim	https://soundcloud.com/long-hoangkim	106	2	22
9033045	kcnb92	https://soundcloud.com/kcnb92	19	2	4
163414692	user291162168	https://soundcloud.com/user291162168	7	0	3
59736153	Asma ℋussℯin $	https://soundcloud.com/asma4th	6910	22	35
4915381	s.vnce	https://soundcloud.com/esvebeyet	229	4	44
63484021	Diana Panton	https://soundcloud.com/diana-panton	378	6	8
4787896	facethemusicexhibit	https://soundcloud.com/facethemusicexhibit	17	0	2
207050697	Chet Baker	https://soundcloud.com/chet-baker-official	13062	365	4454
5958931	MEEK MILL	https://soundcloud.com/meek-mill-dc	545470	35	461
50940485	Gødsent	https://soundcloud.com/sandro-sandmeyer	350	17	8
753091	martinsolveig	https://soundcloud.com/martinsolveig	1077270	71	301
34807282	Jori Vague	https://soundcloud.com/jorivague	8606	2	35
2967078	Hustle Standard	https://soundcloud.com/the-hustle-standard	11098	16	110
57418301	GYM WORKOUT MUSIC	https://soundcloud.com/gymworkoutmusic	5913	5	121
91230897	Tobe Nwigwe	https://soundcloud.com/tobenwigwe	22854	35	237
6289	The Glitch Mob	https://soundcloud.com/theglitchmob	343178	27	248
7551731	Instrumental Core	https://soundcloud.com/instrumentalcore	21404	0	29
148925341	john wolf	https://soundcloud.com/itsjohnwolf	8950	3	13
2308646	SLANDER	https://soundcloud.com/slanderofficial	384166	19	70
31798711	Bazanji	https://soundcloud.com/bazanji	42580	6	127
4919252	Dark House Estudios	https://soundcloud.com/darkhouseestudios	1674	2	28
1377057	Interscope Records	https://soundcloud.com/interscope	825983	280	2538
4731086	Arabic Rock Orchestra	https://soundcloud.com/khalas	5815	1	13
104849651	Marco Giunta 7	https://soundcloud.com/marco-giunta-6	62	0	22
572691	Sikdope	https://soundcloud.com/sikdope	191778	19	71
17719895	OLWIK	https://soundcloud.com/olwik	37240	6	36
7350805	3yram	https://soundcloud.com/3yram	105	2	12
46215871	Duck Sauce	https://soundcloud.com/ducksaucenyc	63830	26	79
2921143	Tooth & Nail Records	https://soundcloud.com/tooth-and-nail-records	4023475	3	98
81290671	Gym Workout Music	https://soundcloud.com/gym-workout-music	5846	3	7
130780249	I Prevail	https://soundcloud.com/iprevailband	15945	0	1
45399754	Edin Hasanovic	https://soundcloud.com/edin-hasanovic	257	5	15
462658	Zedd	https://soundcloud.com/zedd	4265147	25	160
18693253	Alan Walker	https://soundcloud.com/alanwalker	748908	27	154
175766	Spinnin' Records	https://soundcloud.com/spinninrecords	1723111	469	3138
19073582	WonderlousMusic	https://soundcloud.com/wonderlousmusic-1	1010	0	25
14677612	Rock Guitar Covers	https://soundcloud.com/rudolf-veit-rock_covers	272	2	24
146393	DILLONFRANCIS	https://soundcloud.com/dillonfrancis	6137298	43	274
3022948	K-391	https://soundcloud.com/k-391	100941	1	154
1818488	LINKIN_PARK	https://soundcloud.com/linkin_park	5193253	45	376
856062	Skrillex	https://soundcloud.com/skrillex	6497523	23	110
29412	Uppermost	https://soundcloud.com/uppermost	86017	37	300
107141010	Littlepip FO:E	https://soundcloud.com/littlepip-fo-e	186	0	24
1807247	Lights & Music Collective	https://soundcloud.com/lights3music	1338	11	3
16095064	Far East Movement	https://soundcloud.com/fareastmovementofficial	62697	36	186
4940728	Hudson Mohawke	https://soundcloud.com/hudsonmohawke	815142	7	78
4345860	Avery Watts	https://soundcloud.com/averywatts	10210	3	33
75054473	Steroman	https://soundcloud.com/steroman	1229	4	23
16069159	NCS	https://soundcloud.com/nocopyrightsounds	1411556	15	975
69676909	Rae Sremmurd	https://soundcloud.com/raesremmurd	589442	7	91
28065636	T. Powell	https://soundcloud.com/t-powell-1	1031	0	30
12148579	Major Lazer	https://soundcloud.com/majorlazer	4224869	116	502
199197	Steve Aoki	https://soundcloud.com/steveaoki	4149210	159	1317
33890021	Republic Records Staff	https://soundcloud.com/republicrecordsstaff	34987	4	67
211271997	TRT3_sounds	https://soundcloud.com/trt3_sounds	285	0	1
34726551	Fre$h Hip Hop	https://soundcloud.com/hpstylez	23342	2	33
17364233	Def Jam Recordings	https://soundcloud.com/defjam	8503693	57	76
991054	Bhonstro	https://soundcloud.com/bhonstro	5490	0	62
102429008	DeKobe	https://soundcloud.com/dekobe	8770	5	66
1555417	weirddough	https://soundcloud.com/weirddough	28144	0	79
17171450	danhernan	https://soundcloud.com/daniel-hernandez-67	331	2	31
2181409	tom holmes	https://soundcloud.com/tom-holmes-1	2236	1	102
24170760	MAXGONΖ	https://soundcloud.com/maxgonz	2984	8	76
15115850	AJMW	https://soundcloud.com/ajmwsounds	10098	3	37
21077158	PURPØSE	https://soundcloud.com/soundizmedium	3470	0	103
110530570	kiNOTES	https://soundcloud.com/moody-kinote	217	1	6
8388038	nymano	https://soundcloud.com/nymano	67703	6	79
57229100	Jazzinuf	https://soundcloud.com/jazzinuf	21135	5	156
3201385	Stephen Onprachanh	https://soundcloud.com/stephenonprachanh	2580	1	58
209917707	wakey	https://soundcloud.com/wakeylofi	267	1	7
34878670	AmbientMusicalGenre	https://soundcloud.com/ambientmusicalgenre	51926	52	1243
133825546	white shinobi	https://soundcloud.com/white-shinobi	9977	0	13
758671243	siapan	https://soundcloud.com/siapan	548	0	11
200417198	naota films	https://soundcloud.com/user-271109006	3242	0	37
279767921	Sky.High	https://soundcloud.com/skyhighbeatss	17470	5	27
244028665	waz	https://soundcloud.com/wazsan	301	1	15
155576450	submarine boy	https://soundcloud.com/submarineboy	3029	4	14
479449539	lost-fi	https://soundcloud.com/lost-fi	280	1	5
209916333	fir	https://soundcloud.com/highatwork	203	0	3
171369627	RetroJapan	https://soundcloud.com/retrojapan	2815	8	81
160763118	‎elijah who	https://soundcloud.com/elijahwho	119134	16	91
173756454	wünsche	https://soundcloud.com/samuelwunsche	9391	0	29
321910966	woonso	https://soundcloud.com/woonsodesu	6642	3	15
286697282	〘 E I S U 〙	https://soundcloud.com/eisubeats	7103	2	28
10704036	Jay-Lounge	https://soundcloud.com/jay-lounge	5542	0	36
72140754	ｂeｏｗｕl f	https://soundcloud.com/rareartpoetry	17740	3	65
151444496	spoiledmochi	https://soundcloud.com/lumina-oropilla	117	1	3
298429117	setawave	https://soundcloud.com/setawave	466	0	30
308294986	Sal Dulu	https://soundcloud.com/user-727004974	1832	1	12
60305244	sayuw	https://soundcloud.com/sayuw	14547	3	38
236860039	lonelygems	https://soundcloud.com/peachyperidots	56	2	3
607337718	tenpenny	https://soundcloud.com/tenpenny2008	473	1	7
117339771	emune	https://soundcloud.com/emune	47569	0	84
97868732	tone	https://soundcloud.com/tonymoss917	823	11	16
107291485	towser	https://soundcloud.com/twsr	2650	1	125
79654144	recording_beauty	https://soundcloud.com/davidsohng	101	7	2
14933094	sweetbn _	https://soundcloud.com/sweetbunmusic	11830	0	20
326379898	BØJET	https://soundcloud.com/bojetmusic	4130	0	15
122854141	potsu	https://soundcloud.com/potsupotsu	83237	6	72
186063184	o-nei-ric Tapes	https://soundcloud.com/o-nei-ric-tapes	9156	157	2013
22582789	DevolverDigital	https://soundcloud.com/devolverdigital	20820	3	38
164238539	w00ds	https://soundcloud.com/w00ds	5987	8	54
506037477	Charlie Myles	https://soundcloud.com/charliemyles	677	4	34
291208636	tazz	https://soundcloud.com/tazzmanian-devil	941	0	10
292963021	musu.b	https://soundcloud.com/chanceholiday	205	0	12
485674056	Александр Честных	https://soundcloud.com/3ccwaz3kety4	95	0	12
10698922	Aphrow	https://soundcloud.com/aphrow	1795	2	47
265769247	krylic.	https://soundcloud.com/krylic	1655	3	57
225610992	Aruarian Music	https://soundcloud.com/aruarianmusic	8492	2	31
274672144	omarr	https://soundcloud.com/momarm	5322	2	25
224050975	𝔧𝔰𝔭𝔯	https://soundcloud.com/jsprn	129	0	4
172555120	17	https://soundcloud.com/rauologist	446	0	9
94471984	samashi	https://soundcloud.com/samaxshi	10897	3	104
377205848	Chedum	https://soundcloud.com/chedum-68939671	926	0	5
324762485	ivri ♡	https://soundcloud.com/ivrii	8386	3	32
246337673	ais.hill	https://soundcloud.com/aishill	3849	3	100
305190953	❦	https://soundcloud.com/avye6	1504	0	14
30109566	SoundPatrol	https://soundcloud.com/sound-patrol	6675	11	57
334467163	Almainey	https://soundcloud.com/almainey	5851	0	6
21931783	Mittensさん	https://soundcloud.com/xmittens	25853	0	39
304073838	Space Beans	https://soundcloud.com/space-beans	90	0	65
165308424	zzz	https://soundcloud.com/06z	530	1	9
335166169	someone you'll never know	https://soundcloud.com/user-241930691	284	1	11
190819994	nourish.	https://soundcloud.com/nourish	47203	7	1031
89442696	slipfunc	https://soundcloud.com/pauli-niemi	8775	4	45
145487690	bitte Please	https://soundcloud.com/bitteplease	1545	0	6
21695387	medasin	https://soundcloud.com/officialmedasin	172359	4	66
13103768	FALSELOVE	https://soundcloud.com/falselove	4324	3	42
334354252	J E N	https://soundcloud.com/chill-jen	4432	0	33
553955166	Lerbag	https://soundcloud.com/lerbag-monsa	31	6	67
432666978	Gudang	https://soundcloud.com/gudang96	537	0	5
101345263	Rainy Vibes	https://soundcloud.com/rainy_vibes	97	19	6
40116924	killedmyself	https://soundcloud.com/killedmyself	27842	0	22
234510800	easy	https://soundcloud.com/user-691599509	14	2	3
169695057	_mario	https://soundcloud.com/mc_pote	6052	0	57
94398961	risky patterns	https://soundcloud.com/riskypatterns	12565	0	53
197603266	The Jazz Hop Café	https://soundcloud.com/jazzhopcafe	64399	45	569
211011920	FLOWER	https://soundcloud.com/flower-chill-lofi	62	2	2
311367198	kavv	https://soundcloud.com/kavvofficial	6927	5	90
216891908	Hoàng Anh Đinh Ngọc	https://soundcloud.com/ho-ng-anh-inh-ng-c	85	46	50
179362962	愁dmacॐ ₆ ⁹ ₃	https://soundcloud.com/dmac1995	255	13	30
112795096	kowareta.god	https://soundcloud.com/runnyislands244	1788	19	40
715221682	Coffy	https://soundcloud.com/coffymusic	1474	2	8
78055714	dizralph.c	https://soundcloud.com/dizralphc	3208	0	30
306481339	cat paw	https://soundcloud.com/iamcatpaw	3190	1	35
98684179	90sFlav	https://soundcloud.com/90sflav	47703	0	72
50724374	hisohkah	https://soundcloud.com/hisohkah	11537	1	8
34201615	WYS	https://soundcloud.com/wyslofi	3820	7	61
225496544	vsvp	https://soundcloud.com/vsvpmusic	216	1	24
186897379	mvdb	https://soundcloud.com/mvdbmusic	1332	0	27
303496714	Horizon	https://soundcloud.com/user-841979251	114	0	3
234636460	heytheremylove.	https://soundcloud.com/htmlove	2150	3	32
301259443	.Uzu	https://soundcloud.com/tsuki_uzu	11216	3	126
424395144	jhove	https://soundcloud.com/jhovebeats	2410	14	46
235564594	Leuca Sharman	https://soundcloud.com/leuca-sharman-923475756	121	4	1
232107841	barnes blvd.	https://soundcloud.com/barnesblvd	10690	19	19
76716757	오영	https://soundcloud.com/woorimaeum	10170	8	63
210724410	perfectgrade	https://soundcloud.com/prodperfectgrade	136	7	62
13760140	Dream Catalogue EVO	https://soundcloud.com/dreamcatevo	15943	50	910
293110552	ihaveaface	https://soundcloud.com/ihaveaface	3277	791	97
266722617	Kerusu	https://soundcloud.com/kerusu	4979	8	20
23195978	through & through	https://soundcloud.com/through-and-through	7580	6	50
83002946	CLUB NUAGE ☁	https://soundcloud.com/clubnuage	2359	8	149
420699528	Tio Sans	https://soundcloud.com/tio-sans-418419001	21	1	8
297271111	nilöwh.	https://soundcloud.com/nilowhbeats	4835	0	34
309102730	S-ilo	https://soundcloud.com/s-ilo	7062	4	261
249896039	j'san.	https://soundcloud.com/iamjsan	23773	18	44
142640321	Jake da Silva 2	https://soundcloud.com/thefifa-gamerps3	198	1	15
554182968	Ajjae	https://soundcloud.com/ajjae	374	1	13
89187012	katnyx	https://soundcloud.com/katnyx	233	2	2
337865983	cafe	https://soundcloud.com/prodbycafe	2265	5	29
63908463	Eddie Rohosy	https://soundcloud.com/eddierohosy	4949	0	33
521488218	Purrple Cat	https://soundcloud.com/purrplecat	5444	24	204
35228969	Chillhop Music	https://soundcloud.com/chillhopdotcom	177719	46	637
109435820	Windows96	https://soundcloud.com/windows96	9619	4	46
219644350	eva gomi tenshi	https://soundcloud.com/eva_gomi_tenshi	9465	4	87
74683419	driver	https://soundcloud.com/driver-beets	28258	16	139
499975278	JazzyHan	https://soundcloud.com/jazzyhan	1177	10	71
149340832	a l e x	https://soundcloud.com/worsethanthis	46302	2	83
876621073	mellow fox	https://soundcloud.com/mellow-fox	445	1	21
14167228	victor	https://soundcloud.com/victormusique	617	2	21
302430947	furino	https://soundcloud.com/furino	6811	1	62
100997268	sulu	https://soundcloud.com/yungsulu	7878	1	37
7909953	idealism	https://soundcloud.com/idealismus	55457	2	27
